0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:11:38 +0900] "GET /final_mvc/boardDetail.bo?qna_num=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:11:38 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 2986
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:19:40 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 3248
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:19:40 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 3248
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:19:40 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:21:40 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 3251
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:21:40 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 3251
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:21:40 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 3251
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:21:40 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 3251
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:21:41 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 3251
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:21:48 +0900] "GET /final_mvc/boardList.bo HTTP/1.1" 200 3226
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:21:50 +0900] "GET /final_mvc/boardDetail.bo?qna_num=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:21:50 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 3251
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:22:05 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 3250
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:22:06 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 3250
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:22:16 +0900] "POST /final_mvc/commentWrite.co HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:22:41 +0900] "GET /final_mvc/boardList.bo HTTP/1.1" 200 3226
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:30:12 +0900] "GET /final_mvc/boardList.bo HTTP/1.1" 200 3226
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:30:16 +0900] "GET /final_mvc/boardDetail.bo?qna_num=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:30:17 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 3473
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:30:17 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:30:17 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 376
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:31:36 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 3502
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:31:36 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 376
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:33:55 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 3643
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:33:55 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 376
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:39:41 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4055
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:39:41 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:39:41 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 376
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:40:52 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4107
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:40:52 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 376
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:42:23 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4107
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:42:23 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 376
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:43:45 +0900] "POST /final_mvc/commentWrite.co HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:43:48 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4144
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:43:48 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 576
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:44:18 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4144
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:44:18 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 576
